161246379	30337388	4.0	3
161246379	3023155	4.0	4
161246379	25777512	4.0	2
161246379	3126187	4.0	4
161246379	7062596	4.0	3
161246379	30174085	4.0	4
161246379	26820833	4.0	3
161246379	34912837	4.0	2
161246379	26373154	4.0	3
161246379	35198986	4.0	3
162149635	26796665	3.0	1
162149635	26220722	3.0	1
162149635	27102476	3.0	2
162149635	1394626	3.0	2
162149635	1301257	3.0	3
162149635	1302164	3.0	2
161246379	25845392	4.0	4
161246379	26915921	4.0	3
161246379	26704620	4.0	3
161246379	1773217	4.0	3
161246379	30289828	4.0	3
161246379	34614665	4.0	3
161246379	35208823	4.0	3
161246379	30234315	4.0	4
161246379	25909236	4.0	3
161246379	30435124	4.0	4
161246379	30279836	4.0	4
161246379	1305046	4.0	4
161246379	1780168	4.0	3
162149635	4903613	3.0	3
162149635	1494897	3.0	3
162149635	1301997	3.0	3
161246379	1308865	4.0	3
161246379	1303944	4.0	3
161246379	1947270	4.0	5
161246379	26741632	4.0	3
161246379	30391228	4.0	3
161246379	3692602	4.0	3
161246379	25728006	4.0	3
161246379	29984000	4.0	3
161246379	25828589	4.0	3
161246379	30216729	4.0	3
161246379	30459571	4.0	2
161246379	26703121	4.0	3
186630035	2355418	4.0	1
186630035	30459571	4.0	2
186630035	3813779	4.0	3
186630035	1997679	4.0	2
186630035	1309163	4.0	4
186630035	30271717	4.0	2
186630035	24860563	4.0	3
186630035	26289138	4.0	1
186630035	1309060	4.0	3
186630035	25779218	4.0	2
186630035	10833923	4.0	2
186630035	26661191	4.0	2
186630035	25786077	4.0	2
161246379	10438426	4.0	4
161246379	35125443	4.0	3
161246379	1294639	4.0	3
161246379	32493124	4.0	4
161246379	1299661	4.0	4
161246379	1291557	4.0	4
161246379	26972258	4.0	3
161246379	25890005	4.0	3
161246379	32493666	4.0	3
161246379	30378158	4.0	4
161246379	27077479	4.0	3
161246379	27046740	4.0	3
161246379	35164328	4.0	4
161246379	24719063	4.0	4
186630035	6873042	4.0	3
186630035	23761370	4.0	3
186630035	7046723	4.0	3
186630035	7054604	4.0	2
186630035	4301224	4.0	3
186630035	2063914	4.0	3
186630035	4202982	4.0	4
186630035	5154799	4.0	3
186630035	25794212	4.0	3
186630035	5323957	4.0	4
186630035	6424814	4.0	3
186630035	35125443	4.0	2
186630035	35161768	4.0	3
186630035	25921812	4.0	4
161246379	30170546	4.0	4
161246379	34841067	4.0	3
161246379	30346025	4.0	3
161246379	27619748	4.0	2
161246379	34852385	4.0	4
161246379	25746375	4.0	3
161246379	1303368	4.0	4
161246379	1300055	4.0	4
161246379	30391372	4.0	3
161246379	34880302	4.0	3
161246379	34865507	4.0	3
161246379	1299383	4.0	3
161246379	26826330	4.0	3
161246379	1308750	4.0	3
186630035	3269068	4.0	4
186630035	33432655	4.0	4
186630035	21327493	4.0	3
186630035	26630714	4.0	4
186630035	34894753	4.0	2
186630035	26924143	4.0	1
186630035	29984000	4.0	2
186630035	1291828	4.0	4
186630035	27077479	4.0	3
186630035	26703121	4.0	3
186630035	1308779	4.0	4
186630035	3804629	4.0	4
161246379	34779692	4.0	2
161246379	1293359	4.0	3
161246379	26613692	4.0	3
161246379	25838216	4.0	3
161246379	30284141	4.0	3
161246379	35096844	4.0	3
161246379	26935283	4.0	4
161246379	34962956	4.0	3
161246379	30171424	4.0	4
161246379	30373723	4.0	3
161246379	27073752	4.0	3
161246379	30257787	4.0	4
161246379	35051512	4.0	4
161246379	30444960	4.0	4
186630035	1482072	4.0	4
186630035	26997663	4.0	4
186630035	30206311	4.0	5
186630035	3395373	4.0	4
186630035	27615233	4.0	4
186630035	1292220	4.0	5
186630035	1309069	4.0	3
186630035	25728006	4.0	3
186630035	1291552	4.0	5
186630035	1293471	4.0	4
186630035	1296717	4.0	4
186630035	1293702	4.0	4
186630035	1294941	4.0	4
161246379	30128916	4.0	4
161246379	2129039	4.0	4
161246379	21263666	4.0	3
161246379	1302441	4.0	3
161246379	27195078	4.0	2
161246379	25907124	4.0	4
161246379	20277632	4.0	3
161246379	3606971	4.0	4
161246379	2124586	4.0	4
161246379	35069506	4.0	2
161246379	1438338	4.0	4
161246379	30479644	4.0	2
161246379	26863778	4.0	3
161246379	1292550	4.0	3
161246379	26754233	4.0	4
161246379	35155748	4.0	4
161246379	11600078	4.0	4
161246379	4876722	4.0	4
161246379	26929010	4.0	4
161246379	1304447	4.0	4
161246379	1292225	4.0	3
161246379	30206431	4.0	4
161246379	6425116	4.0	4
161246379	1469441	4.0	3
161246379	26357307	4.0	3
161246379	30299515	4.0	3
161246379	1292370	4.0	3
161246379	1292000	4.0	3
161246379	30164448	4.0	4
186630035	27046740	4.0	3
186630035	35164328	4.0	3
186630035	32493666	4.0	2
186630035	30378158	4.0	2
186630035	32493124	4.0	4
186630035	1309043	4.0	4
186630035	1291572	4.0	5
186630035	33454993	4.0	3
186630035	1291571	4.0	5
186630035	26816376	4.0	1
186630035	35158160	4.0	4
186630035	30279836	4.0	4
186630035	30466931	4.0	4
186630035	26654269	4.0	3
186630035	26613692	4.0	3
186630035	35076714	4.0	4
186630035	1457217	4.0	4
186630035	1309055	4.0	4
186630035	1291544	4.0	4
186630035	1296996	4.0	4
186630035	34779692	4.0	3
186630035	34880302	4.0	3
186630035	26219652	4.0	2
186630035	26654146	4.0	2
161246379	26647117	4.0	5
161246379	1292260	4.0	4
161246379	30212622	4.0	1
161246379	1291824	4.0	4
161246379	1419936	4.0	3
161246379	30314127	4.0	3
161246379	30322432	4.0	3
161246379	25917973	4.0	4
161246379	1474189	4.0	3
161246379	26725678	4.0	3
161246379	26688480	4.0	4
161246379	1299765	4.0	4
161246379	1300300	4.0	4
161246379	3804629	4.0	4
161246379	1945330	4.0	4
186630035	34841067	4.0	4
186630035	26826330	4.0	4
186630035	25956520	4.0	3
186630035	26816086	4.0	4
186630035	27619748	4.0	3
186630035	7051830	4.0	4
186630035	27114417	4.0	2
186630035	26363254	4.0	4
186630035	26698897	4.0	2
186630035	26935283	4.0	2
186630035	26311973	4.0	3
186630035	10484117	4.0	5
161246379	1300868	4.0	3
161246379	1418752	4.0	4
161246379	1309045	4.0	3
161246379	30269016	4.0	4
161246379	1303815	4.0	3
161246379	10545939	4.0	4
161246379	24751756	4.0	4
161246379	25662327	4.0	4
161246379	24751763	4.0	4
161246379	2213597	4.0	4
161246379	1309160	4.0	3
161246379	1297192	4.0	4
161246379	3230459	4.0	4
161246379	1301136	4.0	3
161246379	26696879	4.0	4
186630035	24719063	4.0	4
186630035	26630781	4.0	3
186630035	6126442	4.0	3
186630035	26862829	4.0	4
186630035	5996801	4.0	2
186630035	6799191	4.0	3
186630035	6973376	4.0	3
186630035	26628329	4.0	2
186630035	25900945	4.0	3
186630035	6860160	4.0	4
186630035	34962956	4.0	3
161246379	4135710	4.0	4
161246379	1306490	4.0	3
161246379	7564989	4.0	3
161246379	25919910	4.0	5
161246379	2303845	4.0	4
161246379	1303451	4.0	3
161246379	6538866	4.0	4
161246379	1292962	4.0	3
161246379	26775933	4.0	4
161246379	1308567	4.0	4
161246379	1786231	4.0	4
162149635	1299822	3.0	3
162149635	1474336	3.0	4
162149635	1302582	3.0	3
162149635	1299085	3.0	4
162149635	1299930	3.0	3
161246379	1419005	4.0	5
161246379	1416942	4.0	4
161246379	1292226	4.0	4
161246379	10512661	4.0	4
161246379	1304141	4.0	4
161246379	25864085	4.0	4
161246379	2300586	4.0	4
161246379	4920389	4.0	4
161246379	1309115	4.0	4
161246379	1296778	4.0	4
161246379	26786669	4.0	3
161246379	1418200	4.0	4
161246379	10463953	4.0	3
161246379	1294584	4.0	3
161246379	3075287	4.0	4
186630035	34869362	4.0	2
186630035	1293013	4.0	4
186630035	35096844	4.0	3
186630035	1292226	4.0	3
186630035	26342391	4.0	3
186630035	24733428	4.0	5
186630035	24751763	4.0	5
186630035	30171424	4.0	3
186630035	30284141	4.0	1
186630035	1499008	4.0	3
186630035	27073752	4.0	3
186630035	33454474	4.0	1
186630035	26673282	4.0	1
186630035	2364086	4.0	3
186630035	26354336	4.0	1
162149635	1306830	3.0	3
162149635	1302084	3.0	4
162149635	30425827	3.0	4
162149635	35101435	3.0	3
162149635	34852976	3.0	2
162149635	10608242	3.0	3
162149635	3319755	3.0	4
161246379	1305690	4.0	3
161246379	1292329	4.0	5
161246379	1291844	4.0	3
161246379	1862151	4.0	4
161246379	3011051	4.0	4
161246379	1291822	4.0	4
161246379	26683290	4.0	4
161246379	6307447	4.0	4
161246379	1297574	4.0	3
161246379	1417598	4.0	4
161246379	21360417	4.0	3
161246379	1305164	4.0	4
161246379	1291999	4.0	4
161246379	3011235	4.0	4
161246379	1300299	4.0	4
186630035	30220799	4.0	3
186630035	35155748	4.0	5
186630035	24847340	4.0	1
186630035	24721493	4.0	1
186630035	24847343	4.0	1
186630035	20376577	4.0	1
186630035	30128916	4.0	3
186630035	34888476	4.0	4
186630035	26270502	4.0	4
186630035	5045678	4.0	4
186630035	26811587	4.0	4
186630035	25907124	4.0	4
186630035	35069506	4.0	4
aixiaoke	27059080	3.0	5
aixiaoke	10577869	3.0	4
aixiaoke	25855951	3.0	3
aixiaoke	25980443	3.0	5
aixiaoke	26752088	3.0	5
aixiaoke	26799731	3.0	5
aixiaoke	25807345	3.0	4
aixiaoke	26794435	3.0	4
aixiaoke	30318116	3.0	3
162149635	35478908	3.0	3
162149635	25815542	3.0	1
162149635	11610998	3.0	3
162149635	30292581	3.0	1
162149635	35125443	3.0	3
161246379	1298070	4.0	3
161246379	1302425	4.0	4
161246379	1652587	4.0	4
161246379	2334904	4.0	4
161246379	1292343	4.0	4
161246379	1293544	4.0	4
161246379	1292223	4.0	3
161246379	27060077	4.0	4
161246379	1292849	4.0	3
161246379	1291843	4.0	4
161246379	1292224	4.0	4
161246379	1291818	4.0	4
161246379	1295038	4.0	4
161246379	21937445	4.0	4
186630035	26021055	4.0	1
186630035	26357307	4.0	1
186630035	27126336	4.0	3
186630035	26754233	4.0	4
186630035	30444960	4.0	4
186630035	1295038	4.0	5
186630035	3005875	4.0	5
186630035	5993138	4.0	2
aixiaoke	5300054	3.0	4
aixiaoke	25909236	3.0	4
aixiaoke	30337388	3.0	4
aixiaoke	30394797	3.0	3
aixiaoke	27619748	3.0	3
aixiaoke	27002635	3.0	3
aixiaoke	26667010	3.0	2
aixiaoke	26891256	3.0	3
aixiaoke	27622447	3.0	5
162149635	35294995	3.0	3
162149635	3148297	3.0	2
162149635	1307456	3.0	3
162149635	35208823	3.0	3
162149635	34797546	3.0	2
162149635	1305720	3.0	4
162149635	30337388	3.0	3
162149635	35209748	3.0	3
162149635	30289828	3.0	3
161246379	21937452	4.0	4
161246379	1299398	4.0	4
161246379	1291572	4.0	4
161246379	1291571	4.0	4
161246379	1291552	4.0	4
161246379	26387939	4.0	4
161246379	1293172	4.0	4
161246379	1292365	4.0	4
161246379	20495023	4.0	4
161246379	3395373	4.0	4
161246379	1309069	4.0	4
161246379	1851857	4.0	4
161246379	5912992	4.0	4
161246379	1292213	4.0	4
161246379	1889243	4.0	4
161246379	1291549	4.0	4
161246379	1292064	4.0	4
161246379	3011091	4.0	5
161246379	3541415	4.0	5
161246379	1295124	4.0	5
161246379	1292722	4.0	5
161246379	1828115	4.0	4
161246379	1306505	4.0	4
161246379	1291585	4.0	4
161246379	1959877	4.0	4
161246379	1307811	4.0	4
161246379	1297359	4.0	4
161246379	1308807	4.0	4
161246379	1291583	4.0	5
161246379	1291560	4.0	5
186630035	26648249	4.0	5
186630035	26752852	4.0	5
186630035	27102569	4.0	2
186630035	3649049	4.0	5
186630035	26685451	4.0	4
186630035	1291549	4.0	5
aixiaoke	26100958	3.0	5
aixiaoke	24773958	3.0	4
aixiaoke	27605698	3.0	2
aixiaoke	26366496	3.0	4
aixiaoke	27133303	3.0	3
aixiaoke	26997663	3.0	4
aixiaoke	4920389	3.0	4
aixiaoke	26698897	3.0	2
aixiaoke	3914513	3.0	4
aixiaoke	6874741	3.0	2
aixiaoke	27038183	3.0	3
aixiaoke	25837262	3.0	4
162149635	1301162	3.0	2
162149635	1421480	3.0	3
162149635	35158124	3.0	4
162149635	30174085	3.0	4
162149635	35477218	3.0	3
186630035	34805219	4.0	4
186630035	25884801	4.0	4
186630035	5350027	4.0	4
186630035	1292699	4.0	5
186630035	1302100	4.0	5
161246379	1291561	4.0	5
161246379	30170448	4.0	3
161246379	27622447	4.0	4
161246379	1295644	4.0	5
161246379	1292720	4.0	5
161246379	1291546	4.0	5
161246379	1292052	4.0	4
161246379	1292402	4.0	5
161246379	1291856	4.0	5
161246379	6549903	4.0	3
161246379	26585014	4.0	4
161246379	1292444	4.0	3
161246379	1291875	4.0	5
161246379	1291834	4.0	4
162149635	35131427	3.0	2
162149635	30209020	3.0	2
162149635	1305829	3.0	3
162149635	33446429	3.0	2
162149635	1437318	3.0	3
162149635	1301081	3.0	4
162149635	1299578	3.0	4
162149635	34454693	3.0	1
162149635	1853160	3.0	4
162149635	30435124	3.0	3
162149635	35496803	3.0	2
aixiaoke	26811587	3.0	3
aixiaoke	26270502	3.0	3
aixiaoke	26607693	3.0	4
aixiaoke	6872936	3.0	3
aixiaoke	25894431	3.0	3
aixiaoke	25934014	3.0	4
aixiaoke	26220650	3.0	3
aixiaoke	26683290	3.0	3
aixiaoke	26688480	3.0	4
aixiaoke	26580232	3.0	3
aixiaoke	19955769	3.0	3
aixiaoke	26685451	3.0	3
186630035	26614893	4.0	5
186630035	1305690	4.0	5
186630035	1308857	4.0	5
186630035	1862151	4.0	4
186630035	1437342	4.0	4
186630035	1291578	4.0	4
186630035	6534248	4.0	5
186630035	10533913	4.0	5
186630035	26683290	4.0	5
186630035	26611804	4.0	5
186630035	1417598	4.0	4
186630035	26325320	4.0	5
186630035	3287562	4.0	4
186630035	1292337	4.0	5
186630035	1306249	4.0	5
162149635	35198827	3.0	3
162149635	34839344	3.0	2
162149635	34973399	3.0	2
162149635	30206311	3.0	2
162149635	29984000	3.0	4
162149635	25881778	3.0	2
aixiaoke	20514947	3.0	4
aixiaoke	7051830	3.0	2
aixiaoke	25900819	3.0	3
aixiaoke	26416603	3.0	4
aixiaoke	26259202	3.0	3
aixiaoke	3269088	3.0	3
aixiaoke	3868141	3.0	3
aixiaoke	26284621	3.0	3
aixiaoke	26411201	3.0	3
aixiaoke	26340522	3.0	3
aixiaoke	3434070	3.0	3
aixiaoke	25905124	3.0	3
161246379	6981153	4.0	4
161246379	1292262	4.0	5
161246379	1294240	4.0	4
161246379	1299131	4.0	5
161246379	1291841	4.0	4
161246379	1305224	4.0	4
161246379	30318116	4.0	4
161246379	1301171	4.0	4
161246379	24750126	4.0	3
161246379	6126442	4.0	3
161246379	1766086	4.0	5
161246379	1291858	4.0	5
161246379	26366496	4.0	4
161246379	3742360	4.0	5
186630035	25814707	4.0	5
186630035	25814705	4.0	5
186630035	1787291	4.0	5
186630035	1294408	4.0	5
186630035	3742360	4.0	4
186630035	1418019	4.0	5
186630035	2129039	4.0	4
186630035	1851857	4.0	4
186630035	3541415	4.0	5
186630035	1295644	4.0	5
186630035	1292326	4.0	4
186630035	26900949	4.0	2
186630035	25757186	4.0	2
186630035	6538807	4.0	1
162149635	3099221	3.0	3
162149635	26382960	3.0	1
162149635	26747869	3.0	1
162149635	30378158	3.0	2
162149635	35164328	3.0	3
162149635	32493124	3.0	4
162149635	4728584	3.0	3
162149635	4058933	3.0	3
aixiaoke	4846693	3.0	3
aixiaoke	25827935	3.0	3
aixiaoke	21324900	3.0	3
aixiaoke	3025375	3.0	4
aixiaoke	25986180	3.0	3
aixiaoke	24875534	3.0	4
aixiaoke	26614893	3.0	4
aixiaoke	26307755	3.0	3
aixiaoke	26266072	3.0	3
aixiaoke	25929151	3.0	3
aixiaoke	24860563	3.0	3
aixiaoke	4811813	3.0	3
161246379	1291832	4.0	4
161246379	1293350	4.0	4
161246379	30182726	4.0	4
161246379	30211998	4.0	1
161246379	33417030	4.0	4
161246379	30252495	4.0	5
161246379	30327842	4.0	4
161246379	27668250	4.0	4
161246379	34805219	4.0	4
161246379	30176393	4.0	3
161246379	1291838	4.0	3
161246379	6791750	4.0	3
161246379	1306029	4.0	5
161246379	3041264	4.0	3
161246379	1306403	4.0	3
186630035	3291930	4.0	3
186630035	1465829	4.0	3
186630035	6041191	4.0	4
186630035	25911694	4.0	3
186630035	26575103	4.0	1
186630035	25779217	4.0	1
186630035	1293973	4.0	4
186630035	5262339	4.0	4
186630035	26220650	4.0	4
186630035	5912992	4.0	5
186630035	2146991	4.0	4
186630035	1794171	4.0	4
186630035	26593587	4.0	4
162149635	10344754	3.0	5
162149635	26935283	3.0	2
162149635	10808442	3.0	4
162149635	1291990	3.0	4
aixiaoke	25786060	3.0	3
aixiaoke	26311973	3.0	2
aixiaoke	3718279	3.0	3
aixiaoke	25901741	3.0	2
aixiaoke	25662329	3.0	4
aixiaoke	25881888	3.0	3
aixiaoke	25697098	3.0	3
aixiaoke	11520649	3.0	3
aixiaoke	10741220	3.0	3
aixiaoke	25839662	3.0	4
aixiaoke	25787888	3.0	4
aixiaoke	1293030	3.0	3
186630035	1652587	4.0	5
186630035	24404677	4.0	5
186630035	27202818	4.0	5
186630035	20326665	4.0	3
186630035	1308076	4.0	4
186630035	1418834	4.0	5
186630035	30241298	4.0	5
186630035	2135981	4.0	3
186630035	4218768	4.0	2
186630035	6533054	4.0	3
186630035	6874456	4.0	4
186630035	3592853	4.0	4
186630035	1306612	4.0	4
162149635	3395460	3.0	3
162149635	35158160	3.0	3
162149635	30279836	3.0	4
161246379	1292867	4.0	4
161246379	10432911	4.0	2
161246379	1472783	4.0	3
161246379	1295933	4.0	4
161246379	26885074	4.0	4
161246379	1308857	4.0	5
161246379	1299288	4.0	3
161246379	30306570	4.0	3
161246379	27109633	4.0	3
161246379	10485526	4.0	3
161246379	1895120	4.0	3
161246379	3011308	4.0	4
161246379	1301459	4.0	4
161246379	26997663	4.0	3
aixiaoke	25908051	3.0	3
aixiaoke	25919910	3.0	4
aixiaoke	25724855	3.0	4
aixiaoke	25954475	3.0	5
aixiaoke	5327268	3.0	4
186630035	6982558	4.0	2
186630035	1292052	4.0	5
186630035	30327842	4.0	5
186630035	1295124	4.0	5
186630035	25986180	4.0	4
186630035	24827387	4.0	1
186630035	3077412	4.0	3
186630035	24827406	4.0	2
186630035	1292063	4.0	5
186630035	2353023	4.0	4
186630035	1858711	4.0	5
186630035	1907966	4.0	5
162149635	26877106	3.0	2
162149635	26954859	3.0	4
162149635	34850598	3.0	3
162149635	1468527	3.0	4
162149635	1451895	3.0	4
162149635	1419581	3.0	3
161246379	1464526	4.0	5
161246379	30261964	4.0	3
161246379	27172891	4.0	4
161246379	24753477	4.0	4
161246379	26752088	4.0	4
161246379	26213252	4.0	3
161246379	27188152	4.0	3
161246379	27621727	4.0	3
161246379	26339213	4.0	3
aixiaoke	20326665	3.0	3
aixiaoke	10594965	3.0	3
aixiaoke	24751756	3.0	4
aixiaoke	1294039	3.0	5
aixiaoke	25895901	3.0	3
aixiaoke	3077412	3.0	3
aixiaoke	21941804	3.0	4
aixiaoke	25917973	3.0	4
aixiaoke	25870483	3.0	4
aixiaoke	25964071	3.0	2
aixiaoke	25814707	3.0	4
aixiaoke	25814705	3.0	4
162149635	26959074	3.0	3
162149635	34880302	3.0	3
162149635	26342391	3.0	3
162149635	1305441	3.0	4
162149635	34779692	3.0	5
aixiaoke	11620560	3.0	3
aixiaoke	24719063	3.0	3
aixiaoke	25864085	3.0	3
aixiaoke	26147706	3.0	4
aixiaoke	26277313	3.0	3
aixiaoke	10810745	3.0	2
aixiaoke	10727641	3.0	3
aixiaoke	1395091	3.0	4
162149635	26826330	3.0	4
162149635	27619748	3.0	1
162149635	27186348	3.0	3
186630035	1301753	4.0	5
186630035	25662329	4.0	4
186630035	2131459	4.0	5
186630035	1291561	4.0	5
186630035	1418200	4.0	5
186630035	1293839	4.0	5
186630035	25934014	4.0	4
186630035	25980443	4.0	4
186630035	26580232	4.0	5
186630035	26761416	4.0	4
186630035	1304643	4.0	3
aixiaoke	10533913	3.0	4
aixiaoke	25958787	3.0	3
aixiaoke	24847343	3.0	1
aixiaoke	6383498	3.0	3
162149635	1295674	3.0	3
162149635	4728518	3.0	3
162149635	1758336	3.0	2
aixiaoke	25812885	3.0	3
162149635	34894753	3.0	3
162149635	35068230	3.0	4
aixiaoke	3592854	3.0	4
aixiaoke	10440138	3.0	3
162149635	3213250	3.0	2
162149635	35069014	3.0	1
162149635	1298183	3.0	3
162149635	27195080	3.0	3
186630035	1292523	4.0	4
186630035	25995508	4.0	3
186630035	21349345	4.0	3
186630035	10047547	4.0	3
186630035	3008263	4.0	4
186630035	1293203	4.0	4
186630035	1292213	4.0	4
186630035	26348103	4.0	5
186630035	1927369	4.0	4
186630035	25788426	4.0	3
186630035	2209573	4.0	4
186630035	1889243	4.0	4
186630035	26799731	4.0	5
aixiaoke	6875263	3.0	3
aixiaoke	21334420	3.0	3
aixiaoke	6788517	3.0	3
aixiaoke	25838216	3.0	3
aixiaoke	21263666	3.0	3
aixiaoke	24713882	3.0	3
aixiaoke	6957293	3.0	3
aixiaoke	25815008	3.0	3
aixiaoke	6874403	3.0	3
aixiaoke	3731626	3.0	3
aixiaoke	4301224	3.0	3
186630035	26393561	4.0	4
186630035	27024903	4.0	5
186630035	26787574	4.0	5
186630035	26387939	4.0	4
186630035	1292849	4.0	4
186630035	4811813	4.0	3
186630035	3434070	4.0	4
186630035	24860318	4.0	3
186630035	1329950	4.0	4
186630035	30252495	4.0	3
186630035	1929463	4.0	5
186630035	10432911	4.0	5
186630035	26888905	4.0	5
2478222	35208823	4.0	4
2478222	30394797	4.0	3
2478222	25845392	4.0	4
aixiaoke	7059671	3.0	3
aixiaoke	25785124	3.0	5
aixiaoke	10741643	3.0	3
aixiaoke	10463953	3.0	3
aixiaoke	25805054	3.0	2
aixiaoke	25965924	3.0	2
aixiaoke	20277632	3.0	2
aixiaoke	1301617	3.0	4
aixiaoke	20438962	3.0	5
aixiaoke	20020577	3.0	4
aixiaoke	11026735	3.0	3
aixiaoke	1294047	3.0	4
aixiaoke	24741412	3.0	3
186630035	25965924	4.0	5
186630035	22265687	4.0	3
186630035	30176393	4.0	4
186630035	1293172	4.0	5
186630035	6981153	4.0	5
186630035	3793023	4.0	4
186630035	1292365	4.0	5
186630035	27002635	4.0	4
186630035	1760622	4.0	5
aixiaoke	25773932	3.0	5
aixiaoke	3011022	3.0	4
aixiaoke	2209575	3.0	4
aixiaoke	4842877	3.0	1
aixiaoke	25964630	3.0	3
aixiaoke	2973079	3.0	4
aixiaoke	25798222	3.0	3
aixiaoke	24696982	3.0	4
186630035	1292722	4.0	5
186630035	27668250	4.0	4
186630035	3025669	4.0	3
186630035	1308747	4.0	3
186630035	30196805	4.0	2
186630035	25887288	4.0	2
186630035	30413052	4.0	2
186630035	30318116	4.0	4
186630035	30372377	4.0	4
186630035	1291859	4.0	4
186630035	21324900	4.0	4
186630035	5300054	4.0	3
186630035	27119724	4.0	5
aixiaoke	25750969	3.0	4
aixiaoke	21624974	3.0	5
aixiaoke	24470523	3.0	2
aixiaoke	25717233	3.0	2
aixiaoke	20278505	3.0	3
aixiaoke	24815950	3.0	3
aixiaoke	25785812	3.0	4
aixiaoke	6985803	3.0	3
aixiaoke	24844032	3.0	2
aixiaoke	1889243	3.0	4
aixiaoke	3749947	3.0	3
186630035	30163509	4.0	2
186630035	1291546	4.0	5
186630035	30391289	4.0	5
186630035	26612258	4.0	3
186630035	1292001	4.0	5
186630035	30299356	4.0	2
186630035	26786669	4.0	3
186630035	1389949	4.0	4
186630035	30299311	4.0	3
186630035	30402296	4.0	4
186630035	1301849	4.0	4
186630035	30166972	4.0	4
aixiaoke	21318488	3.0	4
aixiaoke	4858775	3.0	1
aixiaoke	25805741	3.0	3
aixiaoke	2252778	3.0	3
aixiaoke	24847340	3.0	1
aixiaoke	24721493	3.0	3
aixiaoke	20376577	3.0	2
aixiaoke	21815004	3.0	3
aixiaoke	24745500	3.0	3
aixiaoke	25794230	3.0	4
186630035	27622447	4.0	4
186630035	30366084	4.0	3
186630035	26426056	4.0	4
186630035	3097572	4.0	3
186630035	30295905	4.0	3
186630035	26709258	4.0	4
186630035	30208010	4.0	3
186630035	27180759	4.0	3
186630035	27163278	4.0	2
186630035	26331839	4.0	2
186630035	26304201	4.0	2
186630035	26794435	4.0	4
186630035	30423193	4.0	2
186630035	27010768	4.0	5
186630035	30334073	4.0	5
186630035	19971676	4.0	3
162149635	34962956	3.0	3
162149635	1305655	3.0	2
162149635	26266893	3.0	3
2478222	25793398	4.0	5
2478222	33437509	4.0	2
2478222	35087699	4.0	3
2478222	34913671	4.0	3
2478222	1301632	4.0	4
2478222	34841067	4.0	4
aixiaoke	3007809	3.0	4
aixiaoke	10456894	3.0	2
aixiaoke	25766495	3.0	3
aixiaoke	10571509	3.0	4
aixiaoke	10792650	3.0	2
aixiaoke	6827727	3.0	4
aixiaoke	1294433	3.0	4
aixiaoke	10766459	3.0	4
186630035	25790761	4.0	5
186630035	2158490	4.0	3
186630035	10512661	4.0	4
162149635	1294540	3.0	4
162149635	26600660	3.0	3
aixiaoke	7152895	3.0	4
aixiaoke	11500954	3.0	4
aixiaoke	11525673	3.0	4
aixiaoke	3785918	3.0	4
aixiaoke	19955828	3.0	4
aixiaoke	10484041	3.0	5
aixiaoke	7916027	3.0	2
aixiaoke	3071441	3.0	3
aixiaoke	10598440	3.0	3
aixiaoke	24736566	3.0	3
186630035	3914513	4.0	4
2478222	1793929	4.0	5
